SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Predicted_Churn,CustomerID
0,1,0,3.8501476017100584,1,0,0,0,0,0,0,0,0,3.0252910757955354,0,1,0,0,0,1,0,0,5468-BPMMO
0,1,0,3.4657359027997265,1,1,0,1,1,0,1,0,0,4.551769409260976,1,0,0,0,0,1,0,0,8914-RBTSB
0,1,1,4.127134385045092,0,0,1,1,0,1,0,1,1,3.9454577815143836,0,0,1,0,0,0,0,0,2405-LBMUW
0,1,0,4.276666119016055,1,1,1,1,1,1,0,1,0,4.399375273008495,0,0,0,1,1,0,0,0,7898-PDWQE
0,0,0,1.3862943611198906,1,1,0,0,0,0,0,0,1,4.33729074083249,1,0,0,0,0,1,0,0,1320-HTRDR
1,1,0,4.060443010546419,1,1,0,0,1,0,1,1,0,4.6210435351443815,1,0,0,0,0,1,0,0,3768-NLUBH
0,0,0,2.302585092994046,1,1,0,0,0,0,1,1,0,4.558078578454241,1,0,0,0,0,1,0,0,5698-BQJOH
0,0,0,2.5649493574615367,1,0,0,0,0,0,0,0,0,3.0587070727153796,0,1,0,0,0,0,1,0,6838-HVLXG
0,0,0,4.127134385045092,1,0,0,0,0,0,0,0,0,3.017982882488811,0,1,1,0,0,0,0,0,8241-JUIQO
0,1,1,2.995732273553991,0,0,1,1,0,0,0,0,1,3.5821290841670557,0,0,0,0,0,0,1,0,3472-OAOOR
0,0,0,4.276666119016055,1,0,1,1,1,1,1,0,0,4.36118596880203,0,0,0,1,1,0,0,0,3429-IFLEM
0,1,0,4.143134726391533,1,1,0,0,0,0,0,0,0,3.204776900488699,0,1,0,1,0,0,0,0,2632-TACXW
0,1,0,4.219507705176107,1,1,1,1,1,1,0,0,0,4.275276264727001,0,0,0,1,1,0,0,0,3200-MNQTF
0,0,1,4.143134726391533,1,0,1,1,0,0,0,0,0,4.04567939024082,0,0,1,0,0,0,0,0,6388-TABGU
0,0,0,4.2626798770413155,1,1,1,1,1,1,1,1,1,4.741884009303914,1,0,0,1,0,0,0,0,2368-GAKKQ
0,1,1,3.58351893845611,1,1,1,0,1,1,1,0,0,4.293878247897177,0,0,0,0,0,1,0,0,4489-SNOJF
0,1,1,3.9512437185814275,0,0,1,1,1,0,1,1,0,4.09933210373314,0,0,1,0,0,1,0,0,5294-CDGWY
0,0,1,2.995732273553991,1,0,1,1,1,0,0,0,1,4.120661870539474,0,0,0,0,0,1,0,0,3639-XJHKQ
0,1,1,3.912023005428146,1,1,0,1,1,0,1,0,1,4.550185877655332,1,0,1,0,0,1,0,0,1470-PSXNM
0,0,0,2.1972245773362196,1,1,0,0,0,0,0,0,1,4.310799125385514,1,0,0,0,0,1,0,0,8541-QVFKM
0,0,0,0.6931471805599453,1,0,0,1,0,0,0,0,1,4.33990170837321,1,0,0,0,0,1,0,0,5196-SGOAK
0,0,0,2.6390573296152584,1,0,0,0,0,0,0,0,1,3.0106208860477417,0,1,0,0,0,0,1,0,6112-KTHFQ
0,0,0,3.258096538021482,1,0,0,0,0,0,0,0,1,3.005682604407159,0,1,0,0,1,0,0,0,8780-RSYYU
0,0,0,0.6931471805599453,1,1,0,0,1,1,0,0,0,4.143928062410929,0,0,0,0,0,0,1,0,1541-ETJZO
0,1,0,2.9444389791664403,1,0,0,0,1,0,0,0,1,3.9229629454664803,0,0,0,0,0,0,1,0,7410-KTVFV
0,0,0,2.0794415416798357,1,0,0,0,0,0,0,0,0,4.25063580654847,1,0,0,0,0,0,0,0,8993-IZEUX
0,0,0,3.295836866004329,1,0,0,1,0,0,0,0,0,4.33729074083249,1,0,1,0,0,0,0,0,9040-KZVWO
0,0,0,2.0794415416798357,1,0,0,0,0,0,0,0,0,3.039749158970765,0,1,1,0,0,0,1,0,2673-ZALNP
0,1,0,4.04305126783455,1,1,0,1,0,1,1,1,1,4.684443366882599,1,0,1,0,0,1,0,0,6815-ABQFQ
0,1,1,2.9444389791664403,1,0,0,0,0,0,0,0,0,3.013080911888604,0,1,0,1,0,0,1,0,2892-GESUL
0,0,0,2.8903717578961645,1,0,0,1,0,0,1,0,1,4.4373430753445895,1,0,0,0,0,1,0,0,3365-SAIGS
0,0,0,1.6094379124341003,1,1,0,1,0,1,0,1,1,4.548599834499697,1,0,0,0,0,1,0,0,1731-TVIUK
0,1,1,4.204692619390966,1,0,1,1,0,1,0,0,1,4.0809215418899605,0,0,0,1,1,0,0,0,9795-SHUHB
0,0,1,4.127134385045092,1,0,0,0,0,0,0,0,0,3.0325462466767075,0,1,0,1,0,0,1,0,7157-SMCFK
0,0,0,3.1354942159291497,1,0,0,1,1,0,1,0,0,4.193435464866331,0,0,1,0,0,0,0,0,7184-LRUUR
0,0,0,1.3862943611198906,1,1,0,0,0,0,0,0,0,4.32280727501391,1,0,0,0,0,0,0,0,6680-WKXRZ
0,0,0,1.0986122886681098,1,0,0,0,0,0,0,0,1,3.065724645374026,0,1,0,0,0,0,1,0,3594-IVHJZ
0,1,0,4.02535169073515,1,1,1,1,0,0,1,0,1,4.582413198865475,1,0,0,0,0,1,0,0,0486-HECZI
0,0,0,3.784189633918261,1,0,0,0,0,0,0,0,0,3.022860940942244,0,1,0,1,0,0,1,0,1047-RNXZV
0,1,0,4.23410650459726,1,1,0,0,1,0,1,0,1,4.5103099049641315,1,0,0,1,0,0,0,0,7691-XVTZH
0,0,0,1.3862943611198906,1,0,0,0,1,0,1,0,0,4.069881090043726,0,0,0,0,0,1,0,0,7404-JLKQG
0,0,0,1.6094379124341003,1,0,1,1,0,1,0,0,1,4.117409835153096,0,0,0,0,0,0,1,0,5482-NUPNA
0,1,0,4.07753744390572,1,1,0,1,0,1,0,0,1,4.109233174715851,0,0,0,1,1,0,0,0,3638-WEABW
0,0,0,2.833213344056216,1,0,1,0,0,0,0,0,1,3.9347624923976356,0,0,0,0,0,1,0,0,2810-FTLEM
1,0,0,3.1780538303479458,0,0,0,0,0,0,0,1,1,3.573749146860305,0,0,0,0,0,0,0,0,1261-FWTTE
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,3.022860940942244,0,1,0,0,0,0,1,0,1622-HSHSF
1,1,0,3.5263605246161616,1,1,0,1,0,0,0,0,1,4.401829261970061,1,0,0,0,0,0,0,0,9369-XFEHK
0,1,1,2.3978952727983707,1,0,0,0,1,1,0,0,0,4.028916756899646,0,0,0,0,1,0,0,0,4190-MFLUW
0,1,0,4.2626798770413155,1,1,1,1,0,1,0,0,1,4.48863636973214,1,0,0,1,1,0,0,0,4178-EGMON
0,1,1,4.23410650459726,1,0,1,1,1,1,0,0,0,4.153399325003416,0,0,0,1,1,0,0,0,3563-SVYLG
1,1,0,3.4965075614664802,1,1,0,1,1,0,1,1,0,4.67609452432479,1,0,0,0,0,0,0,0,3757-NJYBX
1,1,0,4.127134385045092,1,1,0,1,0,1,0,0,1,4.4607222816222185,1,0,1,0,0,0,0,0,3733-UOCWF
0,0,0,3.1354942159291497,1,0,0,0,0,0,0,0,1,3.0469005601283903,0,1,0,0,0,0,1,0,9867-NNXLC
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.079613757534693,0,1,0,0,1,0,0,0,2700-LUEVA
0,0,0,1.791759469228055,1,1,0,0,0,0,0,0,1,3.9435216724875173,0,0,0,0,0,0,1,0,8601-QACRS
0,1,1,4.248495242049359,1,0,0,0,0,0,0,0,1,3.070375816549757,0,1,1,0,1,0,0,0,4302-ZYFEL
0,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,4.256321678298823,1,0,0,0,0,0,0,0,9576-ANLXO
0,1,1,4.276666119016055,0,0,1,1,0,1,1,1,0,4.0884941485439255,0,0,0,1,0,0,1,0,6614-YOLAC
1,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,3.260017768199376,0,0,0,0,0,0,1,0,9907-SWKKF
0,1,1,3.1354942159291497,1,1,0,0,1,0,1,0,1,4.497028027368389,1,0,0,0,0,1,0,0,9054-FOWNV
0,0,0,1.6094379124341003,1,1,1,0,0,0,1,0,0,4.517976974285714,1,0,0,0,0,1,0,0,5339-PXDVH
1,0,0,2.6390573296152584,1,0,0,1,1,0,0,0,1,4.021773869387265,0,0,0,0,0,1,0,0,4522-AKYLR
0,0,0,2.995732273553991,1,0,0,0,0,0,0,0,1,3.828641396489095,0,0,0,0,0,0,0,0,2828-SLQPF
0,1,1,4.23410650459726,1,1,1,0,1,1,1,1,1,4.70093480797247,1,0,0,1,0,0,0,0,3766-EJLFL
0,1,1,4.290459441148391,1,1,1,1,1,1,1,1,1,4.768988271217486,1,0,0,1,1,0,0,0,0017-IUDMW
0,0,0,3.58351893845611,1,1,1,0,1,1,1,1,1,4.465333240800292,0,0,1,0,1,0,0,0,3594-UVONA
0,1,0,3.4965075614664802,1,0,0,1,0,0,0,1,0,4.444414407108697,1,0,0,0,0,0,0,0,1550-LOAHA
0,0,0,4.060443010546419,0,0,0,0,1,1,1,1,0,3.9954446135672184,0,0,0,1,1,0,0,0,1139-WUOAH
1,0,0,1.0986122886681098,1,1,0,0,0,0,0,1,1,4.44323931884187,1,0,0,0,0,1,0,0,2545-EBUPK
0,0,0,2.8903717578961645,0,0,0,0,0,0,0,0,1,3.2827891506118534,0,0,0,0,0,0,1,0,6029-CSMJE
0,1,1,3.6635616461296463,1,0,0,0,0,0,0,0,1,3.054001181677967,0,1,0,1,0,0,1,0,8577-QSOCG
1,1,0,2.0794415416798357,1,1,0,0,0,0,0,0,1,4.328757705794541,1,0,0,0,0,1,0,0,9334-GWGOW
0,1,0,3.4339872044851463,1,0,0,0,1,0,0,0,1,3.9318256327243257,0,0,0,0,0,0,1,0,3794-NFNCH
0,0,0,3.295836866004329,1,1,1,1,0,0,0,0,0,4.13596623691292,0,0,1,0,0,1,0,0,9052-DHNKM
0,1,0,2.3978952727983707,1,0,0,0,1,0,1,1,1,4.231203744939298,0,0,0,0,1,0,0,0,1436-ZMJAN
0,1,1,3.58351893845611,1,0,0,0,0,0,0,0,0,3.068052935133617,0,1,0,1,0,0,0,0,6169-PPETC
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,1,1,4.029806041084529,0,0,0,0,0,1,0,0,5501-TVMGM
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,2.9882040071331994,0,1,0,0,0,1,0,0,8992-CEUEN
0,0,0,2.772588722239781,1,1,1,0,0,0,0,0,1,4.037774210733707,0,0,0,0,0,0,1,0,9103-TCIHJ
0,1,1,4.143134726391533,1,1,1,1,0,0,1,0,1,4.563827222453709,1,0,1,0,1,0,0,0,6242-SGYTS
0,0,0,4.276666119016055,0,0,1,1,1,1,1,0,0,4.006423680849631,0,0,0,1,0,0,0,0,6164-HAQTX
0,1,0,4.127134385045092,1,0,0,1,1,1,0,1,0,4.555454593742159,1,0,0,0,1,0,0,0,1346-PJWTK
1,1,0,3.4011973816621555,1,1,0,0,0,1,0,0,1,4.385769620952716,1,0,0,0,0,1,0,0,3312-ZWLGF
0,1,1,4.290459441148391,1,1,1,1,1,1,1,1,1,4.757891273005756,1,0,0,1,0,1,0,0,8015-IHCGW
0,0,0,1.0986122886681098,1,1,0,0,0,0,0,0,0,4.3294166844015844,1,0,0,0,1,0,0,0,7571-YXDAD
0,0,0,1.3862943611198906,1,1,0,0,0,0,1,1,1,4.580877493419047,1,0,0,0,0,1,0,0,9057-SIHCH
0,0,0,3.367295829986474,1,0,0,1,0,1,0,0,0,4.019082077721554,0,0,0,0,0,0,0,0,9972-NKTFD
0,0,0,3.1354942159291497,1,1,0,0,0,0,1,1,1,4.565389315976247,1,0,0,0,0,1,0,0,5382-SOYZL
0,0,0,3.2188758248682006,1,0,1,0,0,1,0,0,0,4.04917284357538,0,0,0,0,1,0,0,0,5092-STPKP
0,0,1,2.70805020110221,1,0,0,0,1,0,1,0,1,4.107589788972121,0,0,0,0,1,0,0,0,9481-SFCQY
1,0,0,1.6094379124341003,1,1,0,0,0,0,0,1,1,4.449685283147696,1,0,0,0,0,1,0,0,4750-ZRXIU
0,0,0,2.5649493574615367,1,1,1,0,1,1,0,0,1,4.137563681342077,0,0,0,0,0,0,1,0,0719-SYFRB
1,0,0,3.9512437185814275,1,0,0,0,0,0,0,0,0,3.0252910757955354,0,1,0,1,1,0,0,0,4698-KVLLG
0,1,0,4.02535169073515,1,1,0,0,1,1,1,1,1,4.655387902148709,1,0,1,0,0,1,0,0,4088-YLDSU
0,0,0,2.70805020110221,0,0,0,0,1,0,1,1,1,3.9464244321454784,0,0,0,0,0,1,0,0,8008-HAWED
0,1,1,4.248495242049359,1,0,0,0,0,0,0,0,0,3.039749158970765,0,1,0,1,0,0,0,0,9537-JALFH
0,0,0,4.07753744390572,1,0,0,0,0,1,1,1,1,4.56746831880408,1,0,0,0,0,1,0,0,2386-OWURY
0,1,1,1.9459101490553132,1,0,0,0,0,0,0,0,0,3.022860940942244,0,1,0,0,0,0,1,0,3724-UCSHY
0,1,1,2.0794415416798357,1,0,1,0,0,0,0,0,0,3.9454577815143836,0,0,0,0,0,0,1,0,6497-TILVL
0,1,0,4.248495242049359,1,0,1,1,0,0,0,0,1,4.000949214622548,0,0,1,0,1,0,0,0,1122-YJBCS
0,0,1,1.0986122886681098,1,0,0,0,0,0,0,0,1,3.0252910757955354,0,1,0,0,0,1,0,0,7854-EKTJL
0,1,1,3.295836866004329,1,0,0,0,1,0,0,0,0,3.9386649363745674,0,0,1,0,0,0,1,0,0980-FEXWF
1,0,0,3.9512437185814275,1,1,0,0,0,0,0,0,0,3.258096538021482,0,1,1,0,0,0,0,0,6814-ZPWFQ
0,0,0,0.6931471805599453,1,0,0,0,0,0,1,1,1,4.492561241605437,1,0,0,0,0,1,0,0,3722-WPXTK
0,1,1,4.290459441148391,1,1,1,1,1,1,0,0,0,4.260564966136689,0,0,0,1,0,0,0,0,0270-THENM
0,0,0,1.0986122886681098,1,0,0,0,0,0,0,0,1,3.846951008684431,0,0,0,0,0,0,1,0,5365-LLFYV
0,0,1,3.8918202981106265,0,0,0,1,1,0,0,1,0,3.840527003723076,0,0,0,0,1,0,0,0,9013-AQORL
0,0,0,2.1972245773362196,1,1,0,0,0,0,0,0,1,4.328757705794541,1,0,0,0,0,1,0,0,3030-YDNRM
0,0,0,1.0986122886681098,1,0,0,0,0,0,0,0,0,3.079613757534693,0,1,0,0,0,0,1,0,0816-TSPHQ
0,1,0,4.04305126783455,1,1,1,0,0,0,1,1,1,4.59511985013459,1,0,1,0,0,1,0,0,6284-KMNUF
0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,3.242592351485517,0,0,0,0,0,1,0,0,9227-LUNBG
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,3.054001181677967,0,1,0,0,0,0,0,0,2955-PSXOE
0,0,0,0.6931471805599453,1,0,1,0,0,0,0,0,0,4.334672938290411,1,0,0,0,0,0,1,0,3627-FHKBK
1,0,0,4.204692619390966,1,1,0,0,1,1,1,1,1,4.642947550322122,1,0,1,0,1,0,0,0,7134-MJPDY
0,1,0,3.295836866004329,1,0,0,0,0,1,0,1,0,4.464758032271346,1,0,0,0,1,0,0,0,5201-USSQZ
0,1,1,4.007333185232471,1,0,1,0,1,1,0,1,0,4.261975403606051,0,0,0,1,0,0,0,0,6288-CHQJB
0,1,0,2.995732273553991,1,0,0,1,0,0,0,1,1,4.107589788972121,0,0,0,0,0,0,1,0,5438-QMDDL
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.0106208860477417,0,1,0,0,1,0,0,0,7926-IJOOU
0,0,0,2.772588722239781,1,0,1,1,0,0,1,1,1,4.6061696863211745,1,0,0,0,1,0,0,0,9420-LOJKX
1,0,1,3.4339872044851463,1,1,0,0,0,1,1,1,1,4.627909672957581,1,0,0,0,0,1,0,0,7748-UMTRK
0,0,0,2.3978952727983707,1,0,0,0,0,0,0,0,0,3.044522437723423,0,1,0,0,0,1,0,0,4860-YZGZM
0,0,0,1.0986122886681098,1,0,0,0,1,0,0,0,1,4.341204640153626,1,0,0,0,0,1,0,0,5159-YFPKQ
0,1,0,3.970291913552122,1,0,1,0,1,0,1,0,1,4.178992036282385,0,0,1,0,0,0,1,0,8777-PVYGU
0,0,0,2.772588722239781,1,1,0,0,0,0,0,0,1,3.9080149840306073,0,0,0,0,0,0,1,0,7876-BEUTG
0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,1,3.0155349008501706,0,1,0,0,0,0,1,0,9629-NHXFW
0,1,1,4.248495242049359,1,0,0,0,0,0,0,0,0,3.0349529867072724,0,1,0,1,1,0,0,0,7876-DNYAP
0,1,0,4.276666119016055,1,1,1,1,1,1,0,1,1,4.395682961121367,0,0,0,1,0,0,1,0,7649-SIJJF
0,0,0,2.772588722239781,1,0,0,0,0,0,0,0,1,3.0349529867072724,0,1,0,0,0,0,1,0,9364-YKUVW
0,0,0,3.713572066704308,1,0,0,0,0,1,0,0,1,3.9531649487593215,0,0,0,0,0,1,0,0,9115-YQHGA
0,0,0,1.791759469228055,1,0,0,0,0,0,0,0,1,3.027715319407042,0,1,0,0,1,0,0,0,3694-GLTJM
0,0,0,2.833213344056216,1,0,0,0,0,0,0,0,0,2.998229153752578,0,1,1,0,0,0,1,0,0307-BCOPK
0,1,1,4.060443010546419,1,1,1,1,0,1,0,0,0,4.192680462942962,0,0,0,0,0,0,0,0,4981-FLTMF
0,1,0,3.091042453358316,1,1,0,0,0,0,0,1,1,4.471638793363569,1,0,0,0,0,1,0,0,2057-ZBLPD
1,0,0,2.995732273553991,1,0,1,1,0,1,1,1,1,4.663439094112067,1,0,0,0,0,0,1,0,3197-ARFOY
0,0,0,2.4849066497880004,0,0,0,1,0,1,0,0,1,3.6014134283326604,0,0,0,0,0,1,0,0,8158-WPEZG
0,1,0,3.8501476017100584,1,0,0,1,0,0,1,1,1,4.249922794040544,0,0,0,0,1,0,0,0,7502-BNYGS
1,0,0,1.9459101490553132,1,0,1,0,0,0,0,0,1,4.318820558770089,1,0,0,0,0,1,0,0,1658-TJVOA
0,1,1,3.9889840465642745,1,0,0,1,1,1,1,1,1,4.693638833975699,1,0,0,0,0,0,0,0,1074-AMIOH
0,1,0,4.174387269895637,1,0,0,0,0,0,0,0,0,3.017982882488811,0,1,0,1,1,0,0,0,8347-GDTMP
0,1,1,3.7376696182833684,1,1,0,0,1,1,1,1,1,4.640537329825382,1,0,1,0,0,1,0,0,3058-HJCUY
0,1,0,4.110873864173311,1,0,1,1,0,1,0,0,1,4.132763672126045,0,0,0,1,0,0,1,0,4012-YCFAI
0,0,0,3.7612001156935624,1,0,0,0,0,0,0,0,1,3.022860940942244,0,1,1,0,0,0,1,0,8717-VCTXJ
0,1,1,0.6931471805599453,1,0,0,0,0,0,0,0,1,3.091042453358316,0,1,0,0,0,1,0,0,6770-XUAGN
0,0,0,4.110873864173311,1,0,0,0,0,0,0,0,0,3.0373539482448106,0,1,0,1,0,0,0,0,7114-AEOZE
0,1,0,4.290459441148391,1,1,1,1,1,0,1,1,1,4.426641427432833,0,0,0,1,1,0,0,0,9385-NXKDA
0,0,0,3.5553480614894135,1,0,0,1,1,1,1,1,1,4.664382045619937,1,0,0,0,0,1,0,0,2874-YXVVA
0,0,0,3.044522437723423,1,1,0,0,1,0,1,0,1,4.49647076906475,1,0,0,0,0,1,0,0,5366-IJEQJ
0,1,1,3.58351893845611,0,0,0,0,0,1,1,0,0,3.735285826928092,0,0,1,0,0,0,1,0,2877-VDUER
0,1,0,4.174387269895637,1,0,1,0,1,0,1,1,1,4.605170185988092,1,0,0,1,0,0,0,0,4049-ZPALD
0,0,0,3.2188758248682006,1,1,1,0,0,1,0,0,1,4.4467604492404496,1,0,0,0,0,1,0,0,3569-EDBPQ
0,1,0,3.2188758248682006,1,1,1,0,0,1,0,0,1,4.083452121055677,0,0,1,0,0,1,0,0,9357-UJRUN
1,0,0,2.0794415416798357,1,0,1,0,0,0,0,0,1,3.8958936234982624,0,0,0,0,0,1,0,0,0015-UOCOJ
0,0,0,3.7376696182833684,1,0,0,0,0,1,0,0,0,3.9328055446106744,0,0,1,0,0,0,0,0,3926-YZVVX
0,1,1,2.302585092994046,1,0,0,0,0,0,0,0,0,3.056356895370426,0,1,1,0,0,0,1,0,4537-CIBHB
1,0,0,2.0794415416798357,1,0,0,0,0,0,1,1,1,4.501474949649326,1,0,0,0,0,1,0,0,4115-NZRKS
0,0,0,0.6931471805599453,1,0,0,0,1,0,0,0,1,3.9415818076696905,0,0,0,0,0,1,0,0,6608-QQLVK
0,1,1,4.290459441148391,1,1,1,1,1,1,1,1,1,4.519612297626445,0,0,0,1,1,0,0,0,5727-MYATE
0,0,0,2.302585092994046,0,0,1,1,1,0,0,0,0,3.702535780561422,0,0,1,0,0,0,1,0,0373-AIVNJ
1,0,0,1.6094379124341003,1,0,0,1,1,0,1,1,1,4.613138355637268,1,0,0,0,1,0,0,0,5419-CONWX
0,1,0,1.6094379124341003,1,0,0,0,0,0,1,0,1,4.3987608336650466,1,0,0,0,0,1,0,0,2959-MJHIC
1,0,0,1.6094379124341003,1,0,0,1,0,0,0,0,0,4.300680995219929,1,0,0,0,0,1,0,0,0581-BXBUB
0,1,1,3.9318256327243257,1,1,0,1,0,1,1,1,0,4.651099117876491,1,0,0,0,0,1,0,0,1842-EZJMK
0,0,0,3.9512437185814275,1,1,0,0,0,0,0,0,0,3.248434627109745,0,1,0,1,0,0,1,0,6080-LNESI
0,0,0,1.3862943611198906,1,0,0,0,0,1,0,0,1,3.9367156180185177,0,0,0,0,0,0,1,0,4026-SKKHW
0,0,0,3.1354942159291497,1,0,0,0,0,0,0,0,1,4.258445572902527,1,0,0,0,0,0,1,0,2178-PMGCJ
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,1,1,4.032469158504013,0,0,0,0,0,1,0,0,3063-QFSZL
0,0,0,2.772588722239781,0,0,1,1,1,1,0,0,0,3.8480176754522337,0,0,1,0,0,0,1,0,2834-JKOOW
0,0,0,1.3862943611198906,1,0,0,0,0,0,1,0,1,4.387014176184921,1,0,0,0,0,1,0,0,1678-FYZOW
0,0,0,1.9459101490553132,1,0,0,0,0,1,0,0,1,3.9219733362813143,0,0,0,0,1,0,0,0,5600-PDUJF
0,1,0,4.110873864173311,1,1,0,1,0,0,1,1,1,4.613138355637268,1,0,0,0,0,1,0,0,8785-CJSHH
0,0,0,3.7376696182833684,1,0,0,0,0,0,0,0,0,3.065724645374026,0,1,0,0,0,1,0,0,5546-BYZSM
0,1,0,2.302585092994046,1,0,0,1,0,0,0,0,0,3.948354934675536,0,0,0,0,0,0,1,0,7054-ENNGU
0,1,0,3.044522437723423,1,0,0,0,0,0,0,0,1,4.259859000699674,1,0,0,0,0,0,0,0,0599-XNYDO
0,0,0,3.1780538303479458,1,1,0,0,0,0,0,0,0,4.338597076746545,1,0,0,0,0,0,0,0,6825-UYPFK
0,0,0,3.1354942159291497,1,1,1,1,1,0,0,0,0,4.190412030968334,0,0,0,0,0,0,1,0,1852-XEMDW
0,1,1,4.23410650459726,1,1,1,1,0,0,0,0,1,4.460144413937834,1,0,1,0,0,0,0,0,3301-VKTGC
0,1,0,2.1972245773362196,1,0,1,0,0,0,0,0,0,4.330733340286331,1,0,0,0,0,1,0,0,7993-PYKOF
0,1,0,4.290459441148391,1,1,0,1,0,0,1,1,1,4.609162207257629,1,0,0,1,0,1,0,0,0665-XHDJU
0,0,0,4.248495242049359,0,0,1,1,0,1,1,1,1,4.111693200556713,0,0,0,1,0,0,0,0,8626-PTQGE
0,0,0,1.3862943611198906,1,0,0,0,1,0,1,1,1,4.261975403606051,0,0,1,0,0,1,0,0,2988-PLAHS
0,0,0,1.0986122886681098,1,0,0,0,0,0,0,0,0,3.0204248861443626,0,1,0,0,0,0,1,0,1051-GEJLJ
0,1,0,3.367295829986474,1,1,0,0,1,1,1,1,1,4.661550519424199,1,0,0,0,0,1,0,0,7892-POOKP
0,0,0,3.9889840465642745,1,1,0,0,0,0,0,0,0,3.2208738275308737,0,1,1,0,0,0,0,0,3251-YMVWZ
0,1,1,3.091042453358316,1,0,0,1,1,1,1,1,1,4.642465970731788,1,0,0,0,0,1,0,0,4658-HCOHW
0,0,0,1.6094379124341003,1,1,0,0,0,0,1,0,1,4.4618770161616155,1,0,0,0,0,1,0,0,7488-MXJIV
1,0,0,3.7612001156935624,1,1,0,0,1,0,0,0,0,4.036891987474015,0,0,0,0,0,1,0,0,8495-PRWFH
1,1,0,4.248495242049359,0,0,0,0,1,0,0,0,1,3.427514689979529,0,0,1,0,1,0,0,0,9309-BZGNT
0,0,0,2.3978952727983707,1,0,0,0,0,0,0,0,0,3.0325462466767075,0,1,0,0,1,0,0,0,2428-ZMCTB
0,0,0,1.0986122886681098,1,0,0,0,0,0,0,1,1,4.406109305189839,1,0,0,0,0,1,0,0,9878-TNQGW
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.256321678298823,1,0,0,0,0,1,0,0,1820-TQVEV
0,0,0,4.23410650459726,1,1,1,1,1,1,1,1,1,4.49032034430915,0,0,0,1,0,1,0,0,2088-IEBAU
0,0,0,2.995732273553991,1,1,0,0,0,0,0,1,1,4.465908118654584,1,0,0,0,0,0,0,0,9866-QEVEE
1,0,0,2.4849066497880004,1,1,0,0,0,0,0,1,1,4.4520190064939165,1,0,0,0,1,0,0,0,4706-AXVKM
0,0,0,2.1972245773362196,1,0,0,0,0,0,0,0,0,3.084200921541599,0,1,0,1,0,0,1,0,9030-QGZNL
0,1,1,4.127134385045092,1,1,0,0,0,0,0,0,1,3.2268439945173775,0,1,0,1,0,0,1,0,3580-GICBM
1,0,0,3.6109179126442243,1,1,1,0,0,0,1,0,1,4.520156811661135,1,0,0,0,0,1,0,0,5281-BUZGT
0,1,0,3.1354942159291497,1,0,1,0,0,0,1,0,1,4.1067670822206574,0,0,1,0,0,0,0,0,1353-GHZOS
0,1,1,2.302585092994046,1,0,0,0,0,0,0,0,0,3.0610517396746335,0,1,0,1,0,0,1,0,5057-RKGLH
0,0,0,3.091042453358316,1,1,1,0,1,0,1,1,0,4.652530757347929,1,0,0,0,0,0,1,0,7181-OQCUT
0,0,0,4.174387269895637,1,1,0,1,1,1,1,1,1,4.7140245909001735,1,0,0,1,1,0,0,0,9405-GPBBG
0,0,0,3.295836866004329,1,0,1,0,0,1,1,1,0,4.330733340286331,0,0,1,0,0,0,0,0,5049-MUBWG
1,1,0,3.828641396489095,1,0,0,0,1,0,0,1,1,4.467056883858457,1,0,0,0,0,1,0,0,7460-ITWWP
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.8055507609176296,0,0,0,0,1,0,0,0,1895-QTKDO
0,1,0,1.6094379124341003,1,0,0,0,0,1,0,0,0,3.9328055446106744,0,0,0,0,0,0,1,0,0742-MOABM
0,1,1,4.127134385045092,1,1,1,1,1,0,0,1,1,4.622027303054514,1,0,1,0,1,0,0,0,3096-WPXBT
0,0,0,3.367295829986474,1,1,1,0,1,0,0,0,0,4.0943445622221,0,0,1,0,0,0,1,0,9473-CBZOP
0,1,1,2.70805020110221,1,1,0,0,0,1,1,0,1,4.528828952731369,1,0,0,0,0,1,0,0,6692-UDPJC
0,0,0,1.9459101490553132,1,0,0,0,0,0,0,0,0,3.0032042883926917,0,1,1,0,0,0,1,0,2862-JVEOY
0,1,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,3.258096538021482,0,0,0,0,0,0,1,0,6542-LWGXJ
